time	type	info
63625414967408.758	experiment	Starting run 2 of 12
63625414967408.758	experiment	Starting run 2 of 12
63625415005415.312	scanner	TR: 001/210
63625415006176.766	info	autosave (514ms)
63625415007414.953	scanner	TR: 002/210
63625415009414.852	scanner	TR: 003/210
63625415011415.656	scanner	TR: 004/210
63625415013415.344	scanner	TR: 005/210
63625415013421.359	experiment	block 1 start
63625415015414.742	scanner	TR: 006/210
63625415017418.219	scanner	TR: 007/210
63625415019418.117	scanner	TR: 008/210
63625415019787.133	buttonbox	pressed: responseud
63625415021415.836	scanner	TR: 009/210
63625415022600.367	buttonbox	pressed: responseud
63625415023415.719	scanner	TR: 010/210
63625415024064.398	buttonbox	pressed: responseud
63625415025415.625	scanner	TR: 011/210
63625415025881.680	buttonbox	pressed: responseud
63625415026683.539	experiment	fixations correct: 4/4 (100%)
63625415027416.305	scanner	TR: 012/210
63625415028145.227	buttonbox	pressed: responselrud
63625415029414.930	scanner	TR: 013/210
63625415029589.750	experiment	feedback (n, 0/1)
63625415031415.469	scanner	TR: 014/210
63625415032204.945	info	autosave (534ms)
63625415033416.266	scanner	TR: 015/210
63625415035417.406	scanner	TR: 016/210
63625415037417.352	scanner	TR: 017/210
63625415039415.492	scanner	TR: 018/210
63625415039419.719	experiment	block 2 start
63625415041416.602	scanner	TR: 019/210
63625415043415.320	scanner	TR: 020/210
63625415045415.703	scanner	TR: 021/210
63625415046425.930	buttonbox	pressed: responseud
63625415047414.758	scanner	TR: 022/210
63625415048146.172	buttonbox	pressed: responseud
63625415049414.344	scanner	TR: 023/210
63625415050336.484	buttonbox	pressed: responseud
63625415051414.898	scanner	TR: 024/210
63625415051494.234	buttonbox	pressed: responseud
63625415052230.477	experiment	fixations correct: 4/4 (100%)
63625415053416.422	scanner	TR: 025/210
63625415054955.430	buttonbox	pressed: responselrud
63625415055414.375	scanner	TR: 026/210
63625415055583.125	experiment	feedback (y, 1/2)
63625415057415.711	scanner	TR: 027/210
63625415058222.312	info	autosave (531ms)
63625415059416.281	scanner	TR: 028/210
63625415061415.078	scanner	TR: 029/210
63625415063414.750	scanner	TR: 030/210
63625415065415.680	scanner	TR: 031/210
63625415065419.914	experiment	block 3 start
63625415067415.188	scanner	TR: 032/210
63625415069415.383	scanner	TR: 033/210
63625415071126.500	buttonbox	pressed: responseud
63625415071416.703	scanner	TR: 034/210
63625415072497.938	buttonbox	pressed: responseud
63625415073415.867	scanner	TR: 035/210
63625415073857.859	buttonbox	pressed: responseud
63625415075415.289	scanner	TR: 036/210
63625415076619.734	buttonbox	pressed: responseud
63625415077261.828	experiment	fixations correct: 4/4 (100%)
63625415077416.422	scanner	TR: 037/210
63625415079415.391	scanner	TR: 038/210
63625415081181.672	buttonbox	pressed: responselrud
63625415081416.789	scanner	TR: 039/210
63625415081576.773	experiment	feedback (n, 1/3)
63625415083417.156	scanner	TR: 040/210
63625415084204.875	info	autosave (538ms)
63625415085414.336	scanner	TR: 041/210
63625415087416.391	scanner	TR: 042/210
63625415089417.484	scanner	TR: 043/210
63625415091414.320	scanner	TR: 044/210
63625415091418.531	experiment	block 4 start
63625415093417.305	scanner	TR: 045/210
63625415095414.438	scanner	TR: 046/210
63625415097290.711	buttonbox	pressed: responseud
63625415097414.859	scanner	TR: 047/210
