time	type	info
63626904133380.062	scanner	TR: 158/210
63626904135379.406	scanner	TR: 159/210
63626904137380.070	scanner	TR: 160/210
63626904139376.594	scanner	TR: 161/210
63626904139385.180	experiment	block 13 start
63626904141377.031	scanner	TR: 162/210
63626904143377.508	scanner	TR: 163/210
63626904145377.273	scanner	TR: 164/210
63626904146741.992	buttonbox	pressed: responseud
63626904147377.734	scanner	TR: 165/210
63626904149377.164	scanner	TR: 166/210
63626904149697.391	buttonbox	pressed: responseud
63626904151377.742	scanner	TR: 167/210
63626904153000.750	buttonbox	pressed: responseud
63626904153295.047	experiment	fixations correct: 3/3 (100%)
63626904153377.555	scanner	TR: 168/210
63626904155032.609	buttonbox	pressed: responselrud
63626904155377.398	scanner	TR: 169/210
63626904155538.109	experiment	feedback (y, 10/13)
63626904157379.602	scanner	TR: 170/210
63626904158147.312	info	autosave (4380ms)
63626904162531.344	scanner	TR: 172/210
63626904163379.938	scanner	TR: 173/210
63626904165378.562	scanner	TR: 174/210
63626904165382.797	experiment	block 14 start
63626904167378.227	scanner	TR: 175/210
63626904169377.625	scanner	TR: 176/210
63626904171377.523	scanner	TR: 177/210
63626904172418.430	buttonbox	pressed: responseud
63626904173377.672	scanner	TR: 178/210
63626904174487.750	buttonbox	pressed: responseud
63626904175380.203	scanner	TR: 179/210
63626904176201.375	buttonbox	pressed: responseud
63626904177378.156	scanner	TR: 180/210
63626904178639.938	buttonbox	pressed: responseud
63626904179045.414	experiment	fixations correct: 4/4 (100%)
63626904179376.492	scanner	TR: 181/210
63626904180680.414	buttonbox	pressed: responselrud
63626904181378.086	scanner	TR: 182/210
63626904181534.625	experiment	feedback (y, 11/14)
63626904183379.031	scanner	TR: 183/210
63626904184169.633	info	autosave (540ms)
63626904185379.922	scanner	TR: 184/210
63626904187377.516	scanner	TR: 185/210
63626904189378.938	scanner	TR: 186/210
63626904191377.750	scanner	TR: 187/210
63626904191381.641	experiment	block 15 start
63626904193377.180	scanner	TR: 188/210
63626904195378.586	scanner	TR: 189/210
63626904197377.266	scanner	TR: 190/210
63626904198396.508	buttonbox	pressed: responseud
63626904199377.383	scanner	TR: 191/210
63626904200886.547	buttonbox	pressed: responseud
63626904201376.797	scanner	TR: 192/210
63626904202668.422	buttonbox	pressed: responseud
63626904203131.219	experiment	fixations correct: 3/3 (100%)
63626904203377.953	scanner	TR: 193/210
63626904205378.773	scanner	TR: 194/210
63626904206988.945	buttonbox	pressed: responselrud
63626904207378.438	scanner	TR: 195/210
63626904207522.148	experiment	feedback (n, 11/15)
63626904209379.656	scanner	TR: 196/210
63626904210132.672	info	autosave (550ms)
63626904211378.305	scanner	TR: 197/210
63626904213378.398	scanner	TR: 198/210
63626904215376.250	scanner	TR: 199/210
63626904217379.602	scanner	TR: 200/210
63626904217383.867	experiment	block 16 start
63626904219380.000	scanner	TR: 201/210
63626904221377.070	scanner	TR: 202/210
63626904223376.781	scanner	TR: 203/210
63626904225376.352	scanner	TR: 204/210
63626904226040.320	buttonbox	pressed: responseud
63626904227376.008	scanner	TR: 205/210
63626904227826.602	buttonbox	pressed: responseud
63626904229378.250	scanner	TR: 206/210
63626904230825.898	buttonbox	pressed: responseud
63626904231108.039	experiment	fixations correct: 3/4 (75%)
63626904231376.781	scanner	TR: 207/210
63626904232692.555	buttonbox	pressed: responselrud
63626904233376.750	scanner	TR: 208/210
63626904233532.633	experiment	feedback (y, 12/16)
63626904235379.328	scanner	TR: 209/210
63626904236554.133	info	autosave (543ms)
63626904237379.859	scanner	TR: 210/210
63626904239420.859	experiment	Run 1 complete
63626904239424.031	experiment	Test accuracy: 75%
63626904239426.133	experiment	Average fixation accuracy per trial: 93%
63626904239523.188	info	Results saved.
63626904239534.898	subject	Trial history appended to subject info.
63626904244378.727	experiment	Starting run 2 of 12
63626904302677.812	scanner	TR: 001/210
63626904303418.836	info	autosave (549ms)
63626904304678.430	scanner	TR: 002/210
63626904306678.961	scanner	TR: 003/210
63626904308677.875	scanner	TR: 004/210
63626904310678.141	scanner	TR: 005/210
63626904310686.023	experiment	block 1 start
63626904312677.922	scanner	TR: 006/210
63626904314677.680	scanner	TR: 007/210
63626904316679.445	scanner	TR: 008/210
63626904317520.523	buttonbox	pressed: responseud
63626904318678.297	scanner	TR: 009/210
63626904319874.469	buttonbox	pressed: responseud
63626904320679.750	scanner	TR: 010/210
63626904321839.477	buttonbox	pressed: responseud
63626904322677.664	scanner	TR: 011/210
63626904323881.188	buttonbox	pressed: responseud
63626904324340.773	experiment	fixations correct: 4/4 (100%)
63626904324681.305	scanner	TR: 012/210
63626904326039.453	buttonbox	pressed: responselrud
63626904326677.945	scanner	TR: 013/210
63626904326843.336	experiment	feedback (y, 1/1)
63626904328677.305	scanner	TR: 014/210
63626904329426.195	info	autosave (531ms)
63626904330677.742	scanner	TR: 015/210
63626904332679.758	scanner	TR: 016/210
63626904334677.922	scanner	TR: 017/210
63626904336681.461	scanner	TR: 018/210
63626904336685.625	experiment	block 2 start
63626904338679.352	scanner	TR: 019/210
63626904340680.352	scanner	TR: 020/210
63626904342679.625	scanner	TR: 021/210
63626904343899.836	buttonbox	pressed: responseud
63626904344678.953	scanner	TR: 022/210
63626904345054.430	buttonbox	pressed: responseud
63626904346681.891	scanner	TR: 023/210
63626904347212.555	buttonbox	pressed: responseud
63626904348677.688	scanner	TR: 024/210
63626904349015.375	buttonbox	pressed: responseud
63626904349359.148	experiment	fixations correct: 4/4 (100%)
63626904350679.641	scanner	TR: 025/210
63626904351697.617	buttonbox	pressed: responselrud
63626904352677.992	scanner	TR: 026/210
63626904352836.172	experiment	feedback (y, 2/2)
63626904354679.234	scanner	TR: 027/210
63626904355444.266	info	autosave (520ms)
63626904356679.695	scanner	TR: 028/210
63626904358678.781	scanner	TR: 029/210
63626904360679.719	scanner	TR: 030/210
63626904362679.422	scanner	TR: 031/210
63626904362683.617	experiment	block 3 start
63626904364680.242	scanner	TR: 032/210
63626904366680.688	scanner	TR: 033/210
63626904368679.164	scanner	TR: 034/210
63626904370578.000	buttonbox	pressed: responseud
63626904370678.125	scanner	TR: 035/210
63626904372040.344	buttonbox	pressed: responseud
63626904372678.000	scanner	TR: 036/210
63626904374678.125	scanner	TR: 037/210
63626904375113.305	buttonbox	pressed: responseud
63626904375647.516	experiment	fixations correct: 3/3 (100%)
63626904376679.734	scanner	TR: 038/210
63626904378530.484	buttonbox	pressed: responselrud
63626904378676.945	scanner	TR: 039/210
63626904378829.539	experiment	feedback (y, 3/3)
63626904380679.469	scanner	TR: 040/210
63626904381419.539	info	autosave (544ms)
63626904382679.656	scanner	TR: 041/210
63626904384679.727	scanner	TR: 042/210
63626904386677.578	scanner	TR: 043/210
63626904388679.664	scanner	TR: 044/210
63626904388683.164	experiment	block 4 start
63626904390677.336	scanner	TR: 045/210
63626904392678.086	scanner	TR: 046/210
63626904394679.102	scanner	TR: 047/210
63626904395898.375	buttonbox	pressed: responseud
63626904396677.195	scanner	TR: 048/210
63626904398677.227	scanner	TR: 049/210
63626904399186.609	buttonbox	pressed: responseud
63626904400677.305	scanner	TR: 050/210
63626904401314.594	buttonbox	pressed: responseud
63626904401738.492	experiment	fixations correct: 3/3 (100%)
63626904402677.062	scanner	TR: 051/210
63626904404664.867	buttonbox	pressed: responselrud
63626904404677.578	scanner	TR: 052/210
63626904404823.203	experiment	feedback (y, 4/4)
